account_id,account_name,account_domain,industry,country,employee_band,company_created_date,source,campaign,icp,icp_confidence,is_prev_stedi_customer,health_tech,apis_cloud,integration_patterns,tech_stack_confidence,deal_id,owner,deal_created_date,stage_date_discovery,stage_date_evaluation,stage_date_proposal,stage_date_negotiation,stage_date_closed_won,stage_date_closed_lost,sales_cycle_days,is_opportunity,is_customer,outcome,billing_id,billing_start_date,billing_end_date,term_months,billing_frequency,arr,mrr,currency
7e3cbefd-5341-4168-a91c-11669b44f6b0,MAC Legacy,askmaclegacy.com,Hospitals and Health Care,United States,51-200,2024-11-22 14:16:48+00:00,referral,Partner-Intro,False,0.5,False,HIPAA|FHIR,AWS|Azure,API integration with EHR systems|EDI transaction processing,0.72,6f8a9896-2ee6-489f-9bc5-d28a079a9585,Taylor,2024-12-09 14:16:48+00:00,2024-12-11 14:16:48+00:00,2024-12-17 14:16:48+00:00,2024-12-26 14:16:48+00:00,2025-01-03 14:16:48+00:00,,2025-01-29 14:16:48+00:00,51,True,False,lost,,,,,,,,
665c604b-a9d5-43cd-8672-7e145bb27e7d,Carings Pleasanton California,carings.com,Home Health Care Services,United States,11-50,2024-11-23 02:01:01+00:00,referral,Customer-Referral,False,0.3,False,,,,0.51,492fb9d8-0c94-41b8-8fc0-1026ff8c012e,Katherine,2024-12-02 02:01:01+00:00,2024-12-03 02:01:01+00:00,2024-12-06 02:01:01+00:00,2024-12-07 02:01:01+00:00,2024-12-11 02:01:01+00:00,,2024-12-15 02:01:01+00:00,13,True,False,lost,,,,,,,,
a2891152-b83c-4eb5-b858-1641c31d2958,Genetica,getgenetica.com,Data Infrastructure and Analytics,United States,11-50,2024-11-23 14:16:30+00:00,paid_social,PS-LinkedIn-MM,False,0.4,False,FHIR|HL7|X12,AWS|GCP|Kafka,API-first design|Microservices architecture,0.86,786cb64b-fd2d-4528-9b3c-f7901d2c071a,Zachary,2024-11-23 14:16:30+00:00,2024-11-25 14:16:30+00:00,2024-11-27 14:16:30+00:00,2024-11-28 14:16:30+00:00,2024-11-30 14:16:30+00:00,,2024-12-02 14:16:30+00:00,9,True,False,lost,,,,,,,,
31c8b37c-26b2-433d-87af-23daf913feb9,Aventura Software,aventurasoftware.com,IT Services and IT Consulting,United States,11-50,2024-11-23 19:08:58+00:00,direct,Direct-None,False,0.3,False,HL7|FHIR,AWS|Heroku,RESTful APIs|Webhooks,0.8,c2fdf50a-31d6-4936-9ab9-af4e19333c02,Mary,2024-11-23 19:08:58+00:00,2024-11-24 19:08:58+00:00,2024-11-26 19:08:58+00:00,2024-11-29 19:08:58+00:00,2024-12-03 19:08:58+00:00,,2024-12-04 19:08:58+00:00,11,True,False,lost,,,,,,,,
fe696409-2cb2-4559-971f-517810393463,Pando Home Care,pandohomecare.com,Home Health Care Services,United States,201-500,2024-11-24 04:28:00+00:00,referral,Customer-Referral,False,0.2,False,HIPAA|HL7|FHIR,,,0.69,20aaa514-c48a-4921-934b-faf78a420900,Taylor,2024-11-24 04:28:00+00:00,2024-11-27 04:28:00+00:00,2024-12-02 04:28:00+00:00,,,,2024-12-08 04:28:00+00:00,14,True,False,lost,,,,,,,,
8086f36a-a095-418e-ace4-720980f6c8cb,Solvemed Group,solvemed.ai,Medical Equipment Manufacturing,United States,11-50,2024-11-25 16:51:27+00:00,referral,Customer-Referral,True,0.85,False,HIPAA compliance|FHIR API|X12 transaction sets,AWS|GCP|S3,RESTful APIs|Webhooks,0.88,b243177c-5a35-480a-9dbd-aca0ff660b13,Noah,2024-12-02 16:51:27+00:00,2024-12-04 16:51:27+00:00,,,,,2024-12-08 16:51:27+00:00,6,True,False,lost,,,,,,,,
3c542c29-d7bb-4bae-b216-213405026a90,Collaborative Imaging,collaborativeimaging.com,Hospitals and Health Care,United States,51-200,2024-11-26 21:51:43+00:00,content,Ebook-AI-101,True,0.85,False,"HIPAA Compliance|X12 EDI Transaction Sets (835, 837)|FHIR API Implementation|HL7 Messaging Standards",AWS Lambda|Amazon S3|Amazon RDS|Google Cloud Functions,REST APIs|Microservices architecture|Serverless integration,0.9,863ca1fb-0c6a-429a-abf7-0613b9f171e5,Quinn,2024-12-01 21:51:43+00:00,2024-12-08 21:51:43+00:00,2024-12-18 21:51:43+00:00,2024-12-23 21:51:43+00:00,2024-12-24 21:51:43+00:00,,2024-12-27 21:51:43+00:00,26,True,False,lost,,,,,,,,
1a096406-b942-4966-acb2-e75d94fc139f,Keya Medical,keyamedical.com,Medical Devices,United States,11-50,2024-11-27 10:37:00+00:00,referral,Customer-Referral,True,0.85,False,X12 278|X12 837|FHIR|HL7 V2.5,AWS Lambda|AWS S3|AWS DynamoDB,REST APIs|SOAP APIs,0.89,46be1ba5-6146-4232-8a41-07a8e4302d30,Maria,2024-12-06 10:37:00+00:00,2024-12-14 10:37:00+00:00,,,,,2024-12-17 10:37:00+00:00,11,True,False,lost,,,,,,,,
e26a9dc8-e509-45bd-bc95-b7332f89140c,Tri-Med Home Care Services,trimedhomecare.com,Home Health Care Services,United States,51-200,2024-11-27 22:57:27+00:00,outbound,OB-ABM-T1,False,0.2,False,HIPAA|HL7,,,0.57,598dffb3-a7b2-499f-9405-2d4a606e58a2,Isabella,2024-12-05 22:57:27+00:00,2024-12-12 22:57:27+00:00,,,,,2024-12-14 22:57:27+00:00,9,True,False,lost,,,,,,,,
85e1a253-21a6-40ff-9db3-0cddb7eefb9e,Etairos Health,etairoshealth.com,Home Health Care Services,United States,"501-1,000",2024-11-28 01:20:22+00:00,direct,Direct-None,True,0.85,False,HIPAA Compliance|FHIR|HL7|X12 Transaction Sets,AWS|Azure|Google Cloud Platform|Kafka,Data Integration|Event Streaming|API Management,0.72,b5c4b637-1304-4b05-a791-6afca0d4f961,Henry,2024-11-29 01:20:22+00:00,2024-11-30 01:20:22+00:00,2024-12-03 01:20:22+00:00,2024-12-07 01:20:22+00:00,2024-12-11 01:20:22+00:00,,2024-12-14 01:20:22+00:00,15,True,False,lost,,,,,,,,
cb4a5bf6-7d34-49e8-8aec-177733829d19,"Kelvic Construction Company, Inc",kelvic.com,Construction,United States,51-200,2024-11-28 16:34:42+00:00,events,Conf-HIMSS,False,0.1,False,,Amazon Web Services (AWS)|Google Cloud Platform (GCP),REST API,0.57,57d73510-a2ed-4c82-a75e-79235bdd987c,Rachel,2024-12-25 16:34:42+00:00,2024-12-31 16:34:42+00:00,2025-01-05 16:34:42+00:00,2025-01-07 16:34:42+00:00,2025-01-12 16:34:42+00:00,,2025-01-18 16:34:42+00:00,24,True,False,lost,,,,,,,,
bfc00dff-4864-4611-80b9-a3009c2d8f58,Caregiver Cards Home Care,caregivercardssc.com,Home Health Care Services,United States,2-10,2024-11-28 16:40:44+00:00,referral,Partner-Intro,False,0.1,False,,,,0.12,79d7b313-f32f-4961-9fe0-e5fef18035e7,Taylor,2024-11-28 16:40:44+00:00,2024-12-01 16:40:44+00:00,2024-12-03 16:40:44+00:00,,,,2024-12-09 16:40:44+00:00,11,True,False,lost,,,,,,,,
5b8f5c67-0503-4282-b821-8178fedad5a7,Annex Healthcare,annexhealthcare.com,Home Health Care Services,United States,51-200,2024-11-28 17:31:28+00:00,referral,Customer-Referral,False,0.2,False,HIPAA|HL7|FHIR,,,0.44,adbb0f81-6570-401a-8e8b-6e972bbe9af6,Isabella,2024-12-09 17:31:28+00:00,2024-12-20 17:31:28+00:00,2024-12-27 17:31:28+00:00,2024-12-30 17:31:28+00:00,2025-01-04 17:31:28+00:00,,2025-01-05 17:31:28+00:00,27,True,False,lost,,,,,,,,
b5f84da4-1863-4415-83a6-e99900592f50,Reverence Care,reverencecare.com,Home Health Care Services,United States,11-50,2024-11-28 20:19:22+00:00,content,Ebook-AI-101,True,0.9,False,HL7|FHIR|X12 270/271|X12 835,AWS Lambda|AWS S3|AWS RDS,RESTful APIs|Event-driven architecture using AWS SNS,0.84,0f5ab327-ed8a-4573-8bc0-c22bec9f1670,Marissa,2024-12-18 20:19:22+00:00,2024-12-19 20:19:22+00:00,2024-12-23 20:19:22+00:00,,,,2024-12-28 20:19:22+00:00,10,True,False,lost,,,,,,,,
d9db0ffc-487b-4e74-b61d-22cba345dc76,Islamic Home Care of America,islamichomecareofamerica.com,Home Health Care Services,United States,2-10,2024-11-29 02:06:40+00:00,paid_search,SEM-Brand-US,False,0.1,False,HIPAA Compliance,,,0.41,6e389da2-3547-408d-be38-ca366590c1df,Isabella,2024-12-08 02:06:40+00:00,2024-12-09 02:06:40+00:00,2024-12-11 02:06:40+00:00,2024-12-18 02:06:40+00:00,2024-12-20 02:06:40+00:00,,2024-12-23 02:06:40+00:00,15,True,False,lost,,,,,,,,
23dde343-04d5-4b1a-80a1-2f3c43376b02,ComForCare Home Care- Bonita Springs,comforcare.com,Home Health Care Services,United States,11-50,2024-11-29 02:32:32+00:00,paid_search,SEM-NonBrand,False,0.3,False,HIPAA Compliance|X12 EDI Transactions|FHIR APIs|HL7 Interfaces,AWS Lambda|Amazon S3|Amazon RDS,RESTful APIs|Webhook Integrations,0.67,3ec24ced-7060-445c-9ff2-4bc54b8b475c,Maria,2024-12-13 02:32:32+00:00,2024-12-21 02:32:32+00:00,2024-12-30 02:32:32+00:00,2025-01-05 02:32:32+00:00,2025-01-15 02:32:32+00:00,,2025-01-16 02:32:32+00:00,34,True,False,lost,,,,,,,,
c9becc98-8ecb-4cba-b6cc-b0e1d3e1c3da,"Coastal Care Services, Inc.",ccsi.care,Home Health Care Services,United States,51-200,2024-11-29 06:34:56+00:00,paid_social,PS-Meta-SMB,True,0.85,False,HIPAA Compliance|FHIR|HL7|X12 EDI,AWS|Azure,API-driven architecture|Cloud-native applications,0.88,ef6a7f19-0896-404f-9e85-2a7a5601b6cb,Katherine,2024-11-29 06:34:56+00:00,2024-12-02 06:34:56+00:00,2024-12-04 06:34:56+00:00,2024-12-11 06:34:56+00:00,2024-12-12 06:34:56+00:00,,2024-12-15 06:34:56+00:00,16,True,False,lost,,,,,,,,
f490a489-b4ae-4ae7-9e6b-a88ef5860501,autism health,oneautismhealth.com,"Technology, Information and Internet",United States,2-10,2024-11-29 08:31:24+00:00,paid_social,PS-Meta-SMB,True,0.85,False,HIPAA|FHIR,AWS|GCP,EDI X12 transactions|FHIR API,0.88,896b4c27-b02b-4cf7-8aa8-c2a34934b053,Jack,2024-12-06 08:31:24+00:00,2024-12-13 08:31:24+00:00,,,,,2024-12-14 08:31:24+00:00,8,True,False,lost,,,,,,,,
10cfb1c2-9586-47e7-b4e9-6295d57a4ac1,Summer Health,summerhealth.com,Home Health Care Services,United States,11-50,2024-11-29 12:22:24+00:00,content,Ebook-AI-101,False,0.4,False,HIPAA compliance|HL7 FHIR,AWS Lambda|AWS S3|Google Cloud Platform,RESTful APIs|Webhook integration,0.86,a5b6f3ef-e080-46f8-963c-cbb773ad2684,Mary,2024-12-13 12:22:24+00:00,2024-12-19 12:22:24+00:00,2024-12-21 12:22:24+00:00,2024-12-23 12:22:24+00:00,2024-12-24 12:22:24+00:00,,2024-12-28 12:22:24+00:00,15,True,False,lost,,,,,,,,
05929acf-fcfb-4872-9122-792b41957be4,Acuity Eyecare Group,aegvision.com,Hospitals and Health Care,United States,"1,001-5,000",2024-11-29 18:59:59+00:00,referral,Customer-Referral,False,0.2,False,HIPAA|FHIR,AWS|Google Cloud Platform|Azure,Kafka for event streaming|Custom integration middleware for EHRs,0.79,339cd338-95ee-49e8-b250-f85434ca49bf,Katherine,2024-12-11 18:59:59+00:00,2024-12-13 18:59:59+00:00,2024-12-19 18:59:59+00:00,2024-12-21 18:59:59+00:00,2024-12-25 18:59:59+00:00,,2024-12-26 18:59:59+00:00,15,True,False,lost,,,,,,,,
1c4010d2-9573-4781-8efc-ca2f33a991a8,Mālama Maika'i Health and Wellness Alliance,malamamaikai.com,Home Health Care Services,United States,2-10,2024-11-29 20:38:10+00:00,paid_search,SEM-Competitor,False,0.25,False,FHIR|HL7,,,0.32,266efcdb-04e8-46dc-9a48-428ee466770f,Quinn,2024-12-12 20:38:10+00:00,2024-12-13 20:38:10+00:00,2024-12-16 20:38:10+00:00,2024-12-24 20:38:10+00:00,2024-12-25 20:38:10+00:00,,2024-12-28 20:38:10+00:00,16,True,False,lost,,,,,,,,
fe05031f-0b6f-410b-b5e9-487147cf2e95,InvestHealth,investhealth.com,Hospitals and Health Care,United States,2-10,2024-11-30 05:07:35+00:00,paid_social,PS-Meta-SMB,False,0.1,False,HIPAA|FHIR,AWS|Azure,REST APIs|Webhooks,0.56,eff90cbc-6c6a-4ec8-9206-02d955f7f260,Taylor,2024-12-14 05:07:35+00:00,2024-12-16 05:07:35+00:00,2024-12-20 05:07:35+00:00,2024-12-21 05:07:35+00:00,2024-12-29 05:07:35+00:00,,2024-12-31 05:07:35+00:00,17,True,False,lost,,,,,,,,
8b9dc663-ac7e-4bd6-ab7b-92a1e3360eb5,INDIUS Medical Solutions,indiusmedical.com,Medical Equipment Manufacturing,United States,11-50,2024-11-30 18:38:59+00:00,referral,Customer-Referral,True,0.8,False,FHIR|HL7|X12|EDI,,middleware integration|API-led integration,0.62,54c6b7f8-4cbd-4d19-8561-722435785ecd,Maria,2024-12-25 18:38:59+00:00,2024-12-27 18:38:59+00:00,2024-12-31 18:38:59+00:00,2025-01-03 18:38:59+00:00,2025-01-08 18:38:59+00:00,,2025-01-12 18:38:59+00:00,18,True,False,lost,,,,,,,,
3e08c8c3-92a4-4bc7-a46a-3a71ea82c69d,FinicHealth,finichealth.com,Home Health Care Services,United States,2-10,2024-12-02 08:00:47+00:00,paid_search,SEM-Competitor,False,0.6,False,"FHIR|HL7|X12|ADTs (Admission, Discharge, Transfer messages)|EHR integration",AWS Lambda|AWS S3|AWS API Gateway|Google Cloud Pub/Sub|AWS RDS,Event-driven architecture|RESTful APIs|Webhook integrations|Batch processing using AWS Step Functions,0.9,2784aedd-09fe-4feb-8b4b-b1e20454b96d,Maria,2024-12-13 08:00:47+00:00,2024-12-16 08:00:47+00:00,2024-12-21 08:00:47+00:00,2024-12-29 08:00:47+00:00,2024-12-31 08:00:47+00:00,,2025-01-09 08:00:47+00:00,27,True,False,lost,,,,,,,,
b261455f-2571-4ed9-9ae3-8c58f6b0487f,Pardigm Inc.,pardigm.com,Home Health Care Services,United States,11-50,2024-12-02 16:37:26+00:00,referral,Partner-Intro,True,0.8,False,FHIR|HL7|X12,AWS Lambda|AWS S3|AWS EC2,RESTful APIs|Webhook integrations,0.89,e82edfb2-8eca-4dcc-b4bd-25c587877e63,Peter,2024-12-13 16:37:26+00:00,2024-12-19 16:37:26+00:00,2024-12-23 16:37:26+00:00,2024-12-25 16:37:26+00:00,2024-12-28 16:37:26+00:00,,2024-12-29 16:37:26+00:00,16,True,False,lost,,,,,,,,
f9398382-ea1d-4843-ac30-27ef4f79b595,Schwank Capital,necker-fintech.com,Financial Services,United States,11-50,2024-12-03 17:27:20+00:00,events,Conf-RevenueSummit,False,0.2,False,FHIR|X12,AWS|Google Cloud Platform,API integrations|Cloud-based data processing,0.83,bba9be81-9b3d-457a-b3be-273f97f29f57,Luke,2024-12-12 17:27:20+00:00,2024-12-15 17:27:20+00:00,,,,,2024-12-18 17:27:20+00:00,6,True,False,lost,,,,,,,,
853ed400-fa40-43b1-8509-5b6846852d2b,"a la mode, inc.",alamode.com,Software Development,United States,"5,001-10,000",2024-12-04 02:53:12+00:00,outbound,OB-ABM-T1,True,0.85,False,HIPAA Compliant EHR integrations|X12 837 (Health Care Claim)|X12 835 (Health Care Claim Payment/Advice)|HL7 FHIR APIs,AWS Lambda|Amazon S3|Google Cloud Platform|Microsoft Azure,API-based integration for EHR systems|Event-driven architecture for data streaming|Batch processing for claims submission,0.82,198d8339-71b9-41ec-8f22-309f8f615ebf,Henry,2024-12-14 02:53:12+00:00,2024-12-18 02:53:12+00:00,2025-01-03 02:53:12+00:00,2025-01-04 02:53:12+00:00,,,2025-01-08 02:53:12+00:00,25,True,False,lost,,,,,,,,
a06a2f25-852d-4566-89ee-b3958fed926a,A&K Blissful Homecare,akblissfulhomecare.com,Home Health Care Services,United States,11-50,2024-12-04 10:27:59+00:00,outbound,OB-Prospecting,False,0.2,False,HIPAA compliance|HL7,,,0.38,5a3f0213-9e3c-4c61-850e-1ae64ff13a8d,Samuel,2024-12-09 10:27:59+00:00,2024-12-13 10:27:59+00:00,2024-12-16 10:27:59+00:00,2024-12-19 10:27:59+00:00,2024-12-26 10:27:59+00:00,,2025-01-01 10:27:59+00:00,23,True,False,lost,,,,,,,,
23a8e5ae-63d4-42cf-ac4d-5a28fc081e8a,Voyager Home Health Care,voyagerhomehealthcare.com,Home Health Care Services,United States,"501-1,000",2024-12-06 10:56:11+00:00,paid_search,SEM-Competitor,True,0.8,False,HL7|FHIR|X12|EHR integration|HIPAA compliance,AWS|Amazon RDS|Amazon S3,RESTful APIs for EHR integration|Data streaming via AWS Kinesis,0.69,6b5c1122-26c4-4846-80cb-68484e490508,Marissa,2024-12-12 10:56:11+00:00,2024-12-15 10:56:11+00:00,,,,,2024-12-19 10:56:11+00:00,7,True,False,lost,,,,,,,,
97f0b58a-96ba-46a0-a398-d70c70a02fc2,Gaia Home,thegaiahome.org,Home Health Care Services,United States,Self-employed,2024-12-06 14:24:30+00:00,referral,Partner-Intro,False,0.1,False,,,,0.42,03f13c2a-bce5-4ab6-9191-1695bdf549fb,Jack,2024-12-18 14:24:30+00:00,2024-12-22 14:24:30+00:00,2024-12-25 14:24:30+00:00,2025-01-02 14:24:30+00:00,2025-01-03 14:24:30+00:00,,2025-01-04 14:24:30+00:00,17,True,False,lost,,,,,,,,
60742329-b468-4ab9-8446-3d3ab0b876ab,Altus Architectural Studios,,Architecture and Planning,United States,11-50,2024-12-07 04:17:58+00:00,content,Webinar-EDI-Modern,False,0.4,False,,,,0.8,ce690805-9e98-4d0e-bcb0-108c20dc8d8b,Noah,2024-12-11 04:17:58+00:00,2024-12-16 04:17:58+00:00,2024-12-17 04:17:58+00:00,2024-12-23 04:17:58+00:00,2024-12-27 04:17:58+00:00,,2024-12-31 04:17:58+00:00,20,True,False,lost,,,,,,,,
b49fa734-a5ce-4db2-a314-6cdbc06c94a2,Meritage Medical Network,meritagemed.com,Hospitals and Health Care,United States,51-200,2024-12-07 08:06:16+00:00,referral,Customer-Referral,True,0.85,False,HIPAA|HL7|FHIR,AWS|Azure|GCP,EDI X12 transaction sets,0.92,4d5ea319-56ba-402a-b9bc-3cd65579b353,Rachel,2024-12-23 08:06:16+00:00,2024-12-26 08:06:16+00:00,2025-01-05 08:06:16+00:00,2025-01-10 08:06:16+00:00,2025-01-15 08:06:16+00:00,,2025-01-22 08:06:16+00:00,30,True,False,lost,,,,,,,,
69c12064-3608-4558-9df4-1d0e5f496687,Vesta Healthcare,vestahealthcare.com,Home Health Care Services,United States,201-500,2024-12-07 19:55:35+00:00,content,Ebook-AI-101,True,0.85,False,FHIR|HL7|X12|EDI,AWS|Google Cloud Platform (GCP)|Azure,,0.83,2c0bdc44-5382-46c1-8b65-50898940d708,Maria,2024-12-23 19:55:35+00:00,2024-12-25 19:55:35+00:00,2025-01-04 19:55:35+00:00,2025-01-06 19:55:35+00:00,2025-01-09 19:55:35+00:00,,2025-01-16 19:55:35+00:00,24,True,False,lost,,,,,,,,
71540f2c-be89-4149-9f61-4705597583b9,BilliMD,billimd.com,Hospitals and Health Care,United States,11-50,2024-12-08 11:23:35+00:00,paid_search,SEM-Competitor,True,0.85,False,HIPAA compliance|FHIR|HL7|X12 EDI transactions,AWS Lambda|Amazon RDS|Amazon S3|AWS EC2,API Gateway for managing APIs|Microservices architecture,0.88,f457ea74-28d6-42b1-85cd-046024842e1b,Peter,2024-12-08 11:23:35+00:00,2024-12-12 11:23:35+00:00,2024-12-17 11:23:35+00:00,,,,2024-12-21 11:23:35+00:00,13,True,False,lost,,,,,,,,
c03e8aae-82f6-4fac-8181-06b8976fe18e,EHT DAO,ehtdao.com,Health and Human Services,United States,"1,001-5,000",2024-12-09 18:19:55+00:00,paid_search,SEM-Competitor,True,0.85,False,FHIR|HL7|X12|EDI,AWS|GCP|Azure|Snowflake|Kafka,Real-time data streaming|Cloud integration middleware,0.9,4817e99b-baff-4d8b-8f9d-2f954d325ba6,Rachel,2024-12-28 18:19:55+00:00,2024-12-29 18:19:55+00:00,2025-01-04 18:19:55+00:00,2025-01-10 18:19:55+00:00,2025-01-12 18:19:55+00:00,,2025-01-15 18:19:55+00:00,18,True,False,lost,,,,,,,,
05058c03-8664-4a37-aace-d827de69926c,Today Health Line,todayhealthline.site,Home Health Care Services,United States,2-10,2024-12-10 00:52:18+00:00,referral,Customer-Referral,False,0.3,False,,,,0.56,ad2ebdc2-399e-462e-a6bc-fe23ef146eeb,Jack,2024-12-24 00:52:18+00:00,2024-12-26 00:52:18+00:00,2024-12-29 00:52:18+00:00,2024-12-31 00:52:18+00:00,2025-01-03 00:52:18+00:00,,2025-01-05 00:52:18+00:00,12,True,False,lost,,,,,,,,
c74fcde5-12f7-45e3-b7de-493084adbc60,Venturous,myventurous.com,Internet Marketplace Platforms,United States,2-10,2024-12-10 09:48:05+00:00,paid_social,PS-Meta-SMB,True,0.75,False,HIPAA|HL7|FHIR,AWS|Snowflake|Kafka,EDI X12 transactions,0.72,a06658d2-8c04-4856-a159-f34f5cd1e29d,Quinn,2024-12-27 09:48:05+00:00,2024-12-28 09:48:05+00:00,2025-01-05 09:48:05+00:00,2025-01-06 09:48:05+00:00,,,2025-01-10 09:48:05+00:00,14,True,False,lost,,,,,,,,
ba1a4976-6bfd-4b1c-a802-18feda1abcc5,Direct Care Innovations,dcisoftware.com,Software Development,United States,51-200,2024-12-10 17:46:21+00:00,referral,Customer-Referral,True,0.85,False,FHIR|HL7|X12|EDI,AWS Lambda|AWS S3|Amazon RDS,API Integration|Cloud Data Integration,0.75,397f203d-8835-4cca-8811-aa8af503af84,Quinn,2024-12-26 17:46:21+00:00,2024-12-28 17:46:21+00:00,2025-01-02 17:46:21+00:00,2025-01-09 17:46:21+00:00,2025-01-13 17:46:21+00:00,,2025-01-23 17:46:21+00:00,28,True,False,lost,,,,,,,,
d5103fce-5944-4b98-95e0-3a348aaad45a,Graham Company,grahamco.com,Insurance,United States,51-200,2024-12-11 02:27:04+00:00,direct,Direct-None,True,0.8,False,HIPAA|X12|FHIR|HL7,AWS|Azure|Google Cloud Platform,EDI integration|API-first approach,0.85,bd6f7912-5b1c-4965-9f0e-1e9fac9f93de,Marissa,2024-12-12 02:27:04+00:00,2024-12-13 02:27:04+00:00,2024-12-19 02:27:04+00:00,2024-12-22 02:27:04+00:00,,,2024-12-23 02:27:04+00:00,11,True,False,lost,,,,,,,,
619a7a36-6b7c-4200-9976-50fbd631d7bf,Foldax Inc.,foldax.com,Medical Equipment Manufacturing,United States,11-50,2024-12-11 15:56:35+00:00,outbound,OB-Prospecting,False,0.1,False,HIPAA compliance|FHIR API,AWS Lambda|Google Cloud Platform|Amazon S3,RESTful APIs|Webhooks,0.72,232cb740-f775-4a64-818e-fec7c21c4947,Taylor,2024-12-19 15:56:35+00:00,2024-12-21 15:56:35+00:00,2024-12-23 15:56:35+00:00,2024-12-28 15:56:35+00:00,2024-12-30 15:56:35+00:00,,2024-12-31 15:56:35+00:00,12,True,False,lost,,,,,,,,
265ceb5c-fd0f-4ac1-befa-5df2882d6972,Madivio,,Insurance,United States,2-10,2024-12-12 05:54:39+00:00,outbound,OB-ABM-T1,False,0.4,False,,,,0.8,a0022d54-aee5-4bbf-9328-5f498370815f,Olivia,2025-01-03 05:54:39+00:00,2025-01-05 05:54:39+00:00,2025-01-07 05:54:39+00:00,2025-01-09 05:54:39+00:00,2025-01-12 05:54:39+00:00,,2025-01-14 05:54:39+00:00,11,True,False,lost,,,,,,,,
b649846b-bf43-4c0d-854c-a423b7f7433a,Centric Home Health and Hospice,centrichealth.com,Home Health Care Services,United States,51-200,2024-12-12 17:28:54+00:00,paid_search,SEM-Competitor,True,0.8,False,FHIR|HL7|X12 EDI,,,0.73,2b3a903c-5b2c-44a8-bfb2-f52b8f69eb80,Quinn,2025-01-09 17:28:54+00:00,2025-01-14 17:28:54+00:00,2025-01-16 17:28:54+00:00,2025-01-22 17:28:54+00:00,,,2025-01-29 17:28:54+00:00,20,True,False,lost,,,,,,,,
bcdcfa75-a8ed-4819-ad43-b178f19d0a19,McGinley Orthopedics,mcginleyorthopedics.com,Medical Equipment Manufacturing,United States,11-50,2024-12-14 18:13:02+00:00,content,Webinar-EDI-Modern,False,0.3,False,HIPAA|X12 (specific transaction sets)|FHIR|HL7,,,0.54,ba847c8d-7b66-42ab-8d18-f6498440fdc5,Noah,2024-12-26 18:13:02+00:00,2024-12-30 18:13:02+00:00,,,,,2025-01-03 18:13:02+00:00,8,True,False,lost,,,,,,,,
7cfb239d-a8ba-4f44-8ae3-9fafdb80d00e,Detroit Medical Center: Sinai-Grace Hospital,dmc.org,Hospitals and Health Care,United States,2-10,2024-12-14 22:50:03+00:00,outbound,OB-Prospecting,False,0.1,False,HIPAA Compliance|HL7|FHIR,,,0.24,22faa7f4-3e5f-47f1-957c-8f1b03126f24,Olivia,2025-01-04 22:50:03+00:00,2025-01-05 22:50:03+00:00,2025-01-10 22:50:03+00:00,,,,2025-01-13 22:50:03+00:00,9,True,False,lost,,,,,,,,
e13f4f3b-3dc9-4741-ba7b-1f0dcc753a3b,"Canon Medical Research USA, Inc.",medical.canon,Medical Equipment Manufacturing,United States,51-200,2024-12-15 21:27:29+00:00,outbound,OB-ABM-T1,False,0.1,False,FHIR|HL7|HIPAA Compliance,AWS|Azure|GCP,REST APIs|SOAP APIs,0.76,eddbcc81-39cc-4bb7-860b-48c59a836ba6,Zachary,2024-12-20 21:27:29+00:00,2025-01-04 21:27:29+00:00,2025-01-08 21:27:29+00:00,2025-01-13 21:27:29+00:00,2025-01-19 21:27:29+00:00,,2025-01-30 21:27:29+00:00,41,True,False,lost,,,,,,,,
582bfa29-b518-4329-9142-91c34efdfdd5,1Heart Caregiver Services,1heartcares.com,Home Health Care Services,United States,51-200,2024-12-15 23:20:25+00:00,referral,Partner-Intro,False,0.2,False,HIPAA Compliance|HL7 Standards|X12 EDI Transactions,,,0.52,2d0ea053-c2d5-4fae-b893-0f1f73ea36ef,William,2025-01-04 23:20:25+00:00,2025-01-07 23:20:25+00:00,2025-01-10 23:20:25+00:00,2025-01-12 23:20:25+00:00,2025-01-15 23:20:25+00:00,,2025-01-19 23:20:25+00:00,15,True,False,lost,,,,,,,,
559347ac-04f7-47c5-a258-a276b159ddc2,Hometown Urgent Care,myhometownuc.com,Hospitals and Health Care,United States,201-500,2024-12-16 20:50:06+00:00,events,Conf-HIMSS,False,0.3,False,HIPAA|X12|EDI|FHIR,,,0.52,6653c3c7-8138-4e26-ab12-da74ee82ddd4,Isabella,2024-12-31 20:50:06+00:00,2025-01-01 20:50:06+00:00,2025-01-04 20:50:06+00:00,2025-01-08 20:50:06+00:00,2025-01-12 20:50:06+00:00,,2025-01-14 20:50:06+00:00,14,True,False,lost,,,,,,,,
5d518c04-ab10-4db9-a056-608d756a5c71,Alliance Health & Homecare RDU,alliancehandh.com,Home Health Care Services,United States,2-10,2024-12-17 19:06:15+00:00,paid_search,SEM-NonBrand,False,0.3,False,HIPAA compliance|X12 EDI transaction sets,,,0.24,99500bb0-dd28-4942-8dd6-5cae9eff3bf8,Samuel,2025-01-02 19:06:15+00:00,2025-01-04 19:06:15+00:00,2025-01-07 19:06:15+00:00,2025-01-11 19:06:15+00:00,2025-01-16 19:06:15+00:00,,2025-01-18 19:06:15+00:00,16,True,False,lost,,,,,,,,
